team1,team2,venue,team1_avg_elo,team2_avg_elo,team1_avg_form,team2_avg_form,team2_batsmen_avg_elo,team2_batsmen_avg_form,team1_last_5_wins,team2_last_5_wins,team1_vs_team2_matches,team1_vs_team2_wins,team2_vs_team1_wins,head_to_head_wins,head_to_head_losses,team1_won
Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,1614.7272727272727,1659.0,0.1876790313324194,0.2070150240683348,1641.0,0.189835976737703,1.0,4.0,28,9,19,11,26,1
Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,1594.3636363636365,1662.4,0.1831557085761459,0.2197355811229286,1663.6666666666667,0.1939091885118313,1.0,3.0,21,6,15,10,21,0
Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,1642.4545454545455,1646.5555555555557,0.1888185331901816,0.2005163181050207,1603.6666666666667,0.1505069336477953,3.0,4.0,30,10,20,11,21,0
Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,1611.9,1662.7272727272727,0.2067305114947288,0.2097432366752183,1641.0,0.189835976737703,1.0,4.0,28,9,19,11,26,0
Delhi Capitals,Mumbai Indians,Wankhede Stadium,1642.0,1622.2727272727273,0.1995153427692014,0.1788913474081675,1632.5,0.1789633322286578,0.0,3.0,13,5,8,16,19,1
Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,1585.0,1607.1818181818182,0.1908357480549529,0.1967878914113645,1643.0,0.1904997506231597,0.0,3.0,21,9,12,12,16,1
Delhi Capitals,Chennai Super Kings,Arun Jaitley Stadium,1644.8181818181818,1636.3636363636365,0.1992272393584787,0.1999319428526217,1590.25,0.1574681349817984,1.0,4.0,12,5,7,11,19,0
Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,1653.4,1602.090909090909,0.208167316586272,0.2051040458988824,1572.3333333333333,0.1720456896572906,4.0,1.0,27,18,9,21,12,1
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,1642.1818181818182,1642.4545454545455,0.1992164117652252,0.1888185331901816,1666.6,0.1854048694485451,2.0,3.0,32,18,14,19,14,1
Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1599.7777777777778,1604.4545454545455,0.2023678255174077,0.2072638562345517,1584.0,0.1925465631346866,2.0,1.0,20,9,11,16,13,0
Mumbai Indians,Kings XI Punjab,Punjab Cricket Association Stadium,1642.1818181818182,1580.0,0.1992164117652252,0.2192678168410508,1582.0,0.2069084763798538,2.0,1.0,26,14,12,17,15,0
Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,1637.909090909091,1614.5454545454545,0.1890792389477275,0.2077714447612101,1626.3333333333333,0.1519698867288158,4.0,1.0,12,5,7,18,15,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,1602.2222222222222,1628.6363636363635,0.2144005706969199,0.1724394309873991,1666.6,0.1854048694485451,2.0,2.0,22,12,10,19,16,1
Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,1627.2727272727273,1607.1818181818182,0.1991083301625623,0.1967878914113645,1643.0,0.1904997506231597,5.0,1.0,29,16,13,16,13,1
Kings XI Punjab,Delhi Capitals,Punjab Cricket Association Stadium,1570.7272727272727,1606.5454545454545,0.1855387537796565,0.2076482695545343,1626.3333333333333,0.1519698867288158,2.0,2.0,4,2,2,17,16,1
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1656.3,1607.4545454545455,0.1935116612575609,0.1857360133412315,1646.0,0.1887814084718504,1.0,1.0,29,15,12,15,14,0
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,1640.0,1637.909090909091,0.1994216207741049,0.2014697379113696,1590.25,0.1574681349817984,2.0,5.0,37,20,17,20,17,1
Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,1630.7272727272727,1596.8181818181818,0.2033823149322276,0.1989904719005799,1589.2,0.1740082086516604,2.0,3.0,12,7,5,18,17,0
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,1636.8,1662.7272727272727,0.1966388577391852,0.2097432366752183,1641.0,0.189835976737703,0.0,3.0,32,14,18,14,20,0
Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadium,1650.8,1581.3636363636365,0.2000970203102556,0.1941479718942703,1572.3333333333333,0.1720456896572906,4.0,3.0,23,14,9,16,14,1
Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1624.909090909091,1596.8181818181818,0.1933545404918024,0.1989904719005799,1589.2,0.1740082086516604,2.0,3.0,23,13,10,19,14,1
Royal Challengers Bangalore,Delhi Capitals,M Chinnaswamy Stadium,1625.090909090909,1630.7272727272727,0.1796716888538047,0.2033823149322276,1638.4,0.1707689191646869,0.0,2.0,9,4,5,19,11,0
Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,1592.5,1643.625,0.1814237873453703,0.2130145439047435,1657.3333333333333,0.2117265423201636,1.0,3.0,28,14,14,14,14,0
Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association Stadium,1594.7,1585.9,0.2059235124409366,0.1950334381178962,1574.4,0.1847109229365682,3.0,3.0,16,11,5,19,14,0
Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,1647.2727272727273,1642.6,0.2022965667459301,0.1925780968283065,1614.75,0.1712225174249527,4.0,4.0,29,10,19,10,19,0
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,1598.0,1624.2727272727273,0.1943057221283241,0.1766365319221645,1629.25,0.1483026743996826,3.0,3.0,26,12,14,15,17,0
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,1608.1818181818182,1632.2727272727273,0.1942830592663066,0.1950296124660058,1601.8,0.1726483617367237,1.0,4.0,29,13,16,13,16,0
Kolkata Knight Riders,Delhi Capitals,Eden Gardens,1633.8181818181818,1636.8,0.1780351413573119,0.2111373105733753,1638.4,0.1707689191646869,3.0,2.0,12,5,7,18,15,0
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,1624.909090909091,1594.4545454545455,0.1933545404918024,0.1952202122323371,1643.0,0.1904997506231597,4.0,1.0,29,15,14,15,14,0
Kings XI Punjab,Royal Challengers Bangalore,Punjab Cricket Association Stadium,1577.0,1651.3333333333333,0.1949916343143699,0.1980175144060374,1675.0,0.2015229150316113,3.0,0.0,26,14,12,17,16,0
Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,1647.2727272727273,1632.2727272727273,0.2022965667459301,0.1950296124660058,1601.8,0.1726483617367237,2.0,4.0,29,10,19,10,19,0
Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1641.2727272727273,1603.909090909091,0.2152082046583981,0.1929730878094782,1593.428571428571,0.1562724350729185,3.0,3.0,12,7,5,18,17,1
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1626.5454545454545,1639.4545454545455,0.1801941659121175,0.2049902992241154,1631.0,0.1942771979661867,1.0,3.0,32,14,18,14,19,0
Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association Stadium,1586.909090909091,1585.909090909091,0.2049661734428849,0.1829350493978808,1618.0,0.1555302477935594,2.0,2.0,21,9,12,12,16,1
Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1645.909090909091,1609.8181818181818,0.1873641320700121,0.2042987586416073,1592.2,0.1810711107468607,4.0,2.0,21,15,6,21,10,0
Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,1640.6363636363635,1641.2727272727273,0.1922644817714429,0.2152082046583981,1636.2,0.1727471161634098,4.0,3.0,13,8,5,19,16,1
Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,1627.3333333333333,1647.2727272727273,0.1761731562605436,0.2022965667459301,1641.0,0.189835976737703,1.0,2.0,32,14,18,14,20,1
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,1636.909090909091,1586.909090909091,0.1961346231076129,0.1660470744027621,1597.6,0.1347372090316434,4.0,2.0,29,15,14,15,14,0
Kings XI Punjab,Delhi Capitals,Arun Jaitley Stadium,1578.8181818181818,1635.5454545454545,0.1934035581625743,0.1981300178804943,1638.4,0.1707689191646869,2.0,3.0,4,2,2,17,16,0
Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1615.6363636363635,1610.625,0.1841156754600108,0.2396177447625005,1585.3333333333333,0.2348904110912132,1.0,2.0,28,19,9,26,11,0
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,1620.0,1631.5454545454545,0.1845622068717509,0.1996426566028981,1601.8,0.1726483617367237,2.0,4.0,30,10,20,11,21,1
Rajasthan Royals,Delhi Capitals,Sawai Mansingh Stadium,1586.909090909091,1637.3636363636365,0.1660470744027621,0.1982687589141679,1638.4,0.1707689191646869,2.0,4.0,11,4,7,15,14,0
Sunrisers Hyderabad,Chennai Super Kings,MA Chidambaram Stadium,1613.7,1646.7,0.2092066303364029,0.2038016131701611,1614.75,0.1712225174249527,2.0,3.0,21,6,15,10,21,0
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1624.2727272727273,1580.0,0.1790776133625975,0.1977604327532734,1585.1666666666667,0.1915675477567887,3.0,2.0,26,12,14,16,17,1
Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,1635.0,1597.1818181818182,0.1869647674358878,0.1851908501836027,1616.25,0.1681179398609829,0.0,2.0,28,14,14,14,14,0
Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,1631.9,1613.909090909091,0.1944436274685285,0.1876210811878514,1557.8,0.1274285690702634,3.0,3.0,37,20,17,20,17,1
Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,1612.0,1582.090909090909,0.1928344875944654,0.1592561265633263,1597.6,0.1347372090316434,2.0,3.0,20,11,9,13,16,0
Delhi Capitals,Royal Challengers Bangalore,Arun Jaitley Stadium,1635.5454545454545,1636.2727272727273,0.1981300178804943,0.192166731171968,1639.5,0.1890690096584918,4.0,4.0,9,5,4,11,19,1
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,1624.75,1643.8181818181818,0.2036303624374708,0.1975041579327637,1641.0,0.1876780175745431,0.0,3.0,34,11,23,11,23,1
Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,1606.909090909091,1586.909090909091,0.2050547369392924,0.2079224894837526,1585.1666666666667,0.1969874604983795,2.0,1.0,16,11,5,19,14,1
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,1624.0,1579.0,0.1892679075685602,0.1867553702583112,1612.5,0.1629739470578154,3.0,3.0,29,15,12,15,14,0
Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadium,1654.9,1644.0,0.2113205366521102,0.1930460254742516,1638.4,0.1707689191646869,2.0,4.0,12,7,5,19,11,1
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,1643.8181818181818,1601.3636363636365,0.1975041579327637,0.1910415734635311,1614.6666666666667,0.1557690182650895,3.0,3.0,23,13,10,19,14,1
Kings XI Punjab,Kolkata Knight Riders,Punjab Cricket Association Stadium,1579.909090909091,1626.9,0.2091540098288422,0.1964467559491194,1641.0,0.189835976737703,1.0,1.0,27,9,18,12,21,0
Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,1567.5454545454545,1652.2727272727273,0.1701118750195669,0.1927790711416138,1638.4,0.1707689191646869,3.5,3.0,11,4,7,15,14,0
Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,1591.7272727272727,1624.4545454545455,0.1856878075290662,0.1746924664363962,1656.8,0.1691613025139782,2.0,3.5,22,12,10,19,16,0
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association Stadium,1637.909090909091,1584.3636363636365,0.201487988244129,0.2031399580751571,1577.2,0.1927387877694916,2.0,1.0,23,14,9,16,14,0
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,1644.1818181818182,1651.888888888889,0.1921163949073848,0.2144786746240531,1643.3333333333333,0.1931109032746512,2.0,3.0,34,11,23,11,23,0
Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,1635.2727272727273,1642.4,0.2055752191753667,0.2034831692299089,1631.0,0.1942771979661867,2.0,3.0,37,17,20,17,20,0
Sunrisers Hyderabad,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1589.4545454545455,1651.2727272727273,0.1830783829700183,0.1936782515955787,1636.2,0.1727471161634098,1.0,4.0,12,5,7,17,18,0
Delhi Capitals,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1651.2727272727273,1652.7272727272727,0.1936782515955787,0.2117689214519043,1635.25,0.1900198261298255,4.0,2.0,12,5,7,11,19,0
Mumbai Indians,Chennai Super Kings,Rajiv Gandhi International Stadium,1642.090909090909,1652.7272727272727,0.206842239197811,0.2117689214519043,1635.25,0.1900198261298255,4.0,2.0,37,20,17,20,17,1
Mumbai Indians,Chennai Super Kings,Sheikh Zayed Stadium,1615.4545454545455,1604.3,0.1916403065804624,0.2015814940186529,1563.25,0.1778701508031533,4.0,2.0,37,20,17,20,17,0
Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,1642.5454545454545,1606.2727272727273,0.2112892142992498,0.1874457339042148,1584.4,0.1722896536410357,3.0,1.0,4,2,2,16,17,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Dubai International Cricket Stadium,1614.090909090909,1603.5454545454545,0.1947943465109949,0.1994789392290267,1612.6666666666667,0.1708207990792664,3.5,1.0,22,10,12,16,19,1
Rajasthan Royals,Chennai Super Kings,Sharjah Cricket Stadium,1602.0,1597.4545454545455,0.1829065161588385,0.2035905926033623,1556.4,0.187032436332614,2.5,2.0,29,13,16,13,16,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,1615.4545454545455,1643.6363636363635,0.1916403065804624,0.1823226968131049,1622.0,0.1399404525205917,4.0,2.0,34,23,11,23,11,1
Kings XI Punjab,Royal Challengers Bangalore,Dubai International Cricket Stadium,1596.8,1614.090909090909,0.1887740361949172,0.1947943465109949,1612.0,0.1718208169036532,1.0,3.5,26,14,12,17,16,1
Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,1634.8,1592.090909090909,0.2180379690910031,0.194113071878965,1556.4,0.187032436332614,3.0,2.0,12,5,7,11,19,1
Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,1621.3,1678.909090909091,0.2186672959647009,0.1961835046434103,1658.0,0.1655505656507397,1.0,2.0,28,9,19,11,26,0
Kings XI Punjab,Rajasthan Royals,Sharjah Cricket Stadium,1591.5555555555557,1600.090909090909,0.1952175725034879,0.1820625001843584,1638.4,0.1842197520231576,2.0,3.5,21,9,12,12,16,0
Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,1623.4,1621.2727272727273,0.1998638461006392,0.1985506534129799,1631.0,0.1942771979661867,2.5,4.0,32,14,18,14,19,1
Sunrisers Hyderabad,Delhi Capitals,Sheikh Zayed Stadium,1610.8,1649.8181818181818,0.2150925433967471,0.2071812764742398,1660.0,0.1881361349698865,0.0,4.0,12,5,7,17,18,1
Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,1678.909090909091,1600.090909090909,0.1961835046434103,0.1820625001843584,1638.4,0.1842197520231576,3.0,3.5,28,14,14,14,14,1
Mumbai Indians,Kings XI Punjab,Sheikh Zayed Stadium,1621.2727272727273,1600.5454545454545,0.1985506534129799,0.1797949663481841,1584.4,0.1722896536410357,3.0,2.0,26,14,12,17,15,1
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,1609.7272727272727,1596.7272727272727,0.201655826341466,0.1913725374150804,1570.5,0.1666302657422496,1.0,2.0,21,6,15,10,21,1
Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,1602.0,1623.4,0.1764406499656956,0.1998638461006392,1640.0,0.1887531115975151,2.5,3.5,29,12,15,14,15,0
Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,1632.6363636363635,1676.909090909091,0.21501438196259,0.1915088544345781,1653.0,0.1658993677218024,3.0,3.0,12,7,5,15,18,1
Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,1597.0,1616.25,0.1853096082995615,0.2089932646691638,1648.0,0.233369268756425,2.0,1.0,23,9,14,14,16,0
Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,1621.2727272727273,1605.2727272727273,0.1985506534129799,0.2002918522586114,1594.7142857142858,0.1719194872473522,3.0,2.0,23,13,10,19,14,1
Delhi Capitals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1625.8181818181818,1626.0,0.2131293660906156,0.1916775752203364,1640.0,0.1887531115975151,3.0,4.0,9,5,4,11,19,1
Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,1621.2727272727273,1587.4545454545455,0.1985506534129799,0.1780928237148231,1630.8,0.1874791441895902,3.0,2.0,29,15,14,15,14,1
Kolkata Knight Riders,Chennai Super Kings,Sheikh Zayed Stadium,1676.909090909091,1613.2727272727273,0.1915088544345781,0.1901948965687961,1570.5,0.1666302657422496,2.0,2.0,29,10,19,10,19,1
Sunrisers Hyderabad,Kings XI Punjab,Dubai International Cricket Stadium,1606.909090909091,1581.0,0.2025428693874061,0.1941522171308309,1560.8,0.1692614860605782,2.0,1.0,16,11,5,19,14,1
Delhi Capitals,Rajasthan Royals,Sharjah Cricket Stadium,1625.8181818181818,1601.7272727272727,0.2131293660906156,0.194090791980466,1630.8,0.1874791441895902,4.0,2.0,11,7,4,14,15,1
Kolkata Knight Riders,Kings XI Punjab,Sheikh Zayed Stadium,1680.6363636363635,1596.090909090909,0.1907691388972826,0.1935788447916691,1560.8,0.1692614860605782,3.0,1.0,27,18,9,21,12,1
Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,1625.2,1612.4545454545455,0.2013627128570667,0.1884967684845942,1568.25,0.1619604135106942,3.0,1.0,30,10,20,11,21,1
Sunrisers Hyderabad,Rajasthan Royals,Dubai International Cricket Stadium,1614.1818181818182,1607.8181818181818,0.2039189196152923,0.1839922773300412,1638.4,0.1842197520231576,3.0,1.0,20,11,9,13,16,0
Delhi Capitals,Mumbai Indians,Sheikh Zayed Stadium,1600.1818181818182,1621.2727272727273,0.1992285768487225,0.1985506534129799,1631.0,0.1942771979661867,4.0,4.0,13,5,8,16,19,0
Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,1632.5,1656.1818181818182,0.2060750684909328,0.1666960502607009,1624.5,0.138249473101502,3.0,4.0,32,14,18,14,20,1
Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,1618.6363636363635,1606.5454545454545,0.2006592963558111,0.2034573116749657,1586.5,0.1716702452436814,1.0,3.0,21,15,6,21,10,1
Delhi Capitals,Rajasthan Royals,Dubai International Cricket Stadium,1613.909090909091,1607.8181818181818,0.1955109734608971,0.1839922773300412,1638.4,0.1842197520231576,3.0,1.0,11,7,4,14,15,1
Royal Challengers Bangalore,Kings XI Punjab,Sharjah Cricket Stadium,1630.1818181818182,1604.6,0.2027497549214497,0.2107589906181842,1585.5,0.2169433074210081,4.0,0.0,26,12,14,16,17,0
Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,1667.3636363636365,1640.7777777777778,0.1800603743840033,0.2118021962492499,1643.3333333333333,0.1931109032746512,3.0,4.0,34,11,23,11,23,0
Chennai Super Kings,Delhi Capitals,Sharjah Cricket Stadium,1627.8,1613.909090909091,0.1988981358092441,0.1955109734608971,1603.6,0.1575543986377218,2.0,4.0,12,7,5,19,11,0
Rajasthan Royals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1609.2,1623.6363636363635,0.189534027574322,0.1845653717684157,1630.2,0.1725095446629482,1.0,3.0,29,12,15,14,15,0
Kolkata Knight Riders,Sunrisers Hyderabad,Sheikh Zayed Stadium,1680.3636363636365,1583.090909090909,0.2003366842455863,0.1903153367159206,1578.7142857142858,0.1592304061526455,2.0,2.0,28,19,9,26,11,1
Mumbai Indians,Kings XI Punjab,Dubai International Cricket Stadium,1633.0,1603.5454545454545,0.2046523932547902,0.2007769365935752,1587.0,0.1937459252063035,5.0,1.0,26,14,12,17,15,0
Chennai Super Kings,Rajasthan Royals,Sheikh Zayed Stadium,1604.0,1599.5,0.1893504946749444,0.1852091433465538,1649.5,0.1981309963071386,2.0,1.0,29,16,13,16,13,0
Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,1638.4545454545455,1597.8181818181818,0.2066560793054828,0.1931261690375445,1587.0,0.1937459252063035,4.0,2.0,4,2,2,16,17,0
Kolkata Knight Riders,Royal Challengers Bangalore,Sheikh Zayed Stadium,1660.8181818181818,1616.8,0.1807655481410854,0.1901456524783555,1609.0,0.1537436946587959,3.0,3.0,32,18,14,20,14,0
Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,1599.0,1604.888888888889,0.1800605643957065,0.220609268492273,1588.25,0.1922711617277042,2.0,1.0,20,9,11,16,13,0
Chennai Super Kings,Mumbai Indians,Sharjah Cricket Stadium,1626.8181818181818,1643.25,0.200261485618872,0.2158408858950058,1660.0,0.2025803351625776,1.0,4.0,37,17,20,17,20,0
Kolkata Knight Riders,Delhi Capitals,Sheikh Zayed Stadium,1677.8181818181818,1637.909090909091,0.1940834773281913,0.2099490438455077,1656.4,0.1893181534838652,2.0,3.0,12,5,7,18,15,1
Kings XI Punjab,Sunrisers Hyderabad,Dubai International Cricket Stadium,1611.090909090909,1598.0,0.1974391949230572,0.1999696838860902,1580.6666666666667,0.153494112384317,3.0,2.0,16,5,11,14,19,1
Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,1621.909090909091,1587.111111111111,0.1929019418327149,0.1789760267680545,1629.0,0.1837389308918356,4.0,2.0,29,15,14,15,14,0
Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,1625.1818181818182,1625.2,0.1945678158732369,0.1923639461755331,1622.75,0.2088787960388176,4.0,1.0,30,10,20,11,21,0
Kolkata Knight Riders,Kings XI Punjab,Sharjah Cricket Stadium,1677.8181818181818,1612.9,0.1940834773281913,0.2070874747806144,1606.25,0.2077645178270834,2.0,4.0,27,18,9,21,12,0
Sunrisers Hyderabad,Delhi Capitals,Dubai International Cricket Stadium,1602.4,1637.909090909091,0.2069494114507925,0.2099490438455077,1656.4,0.1893181534838652,1.0,2.0,12,5,7,17,18,1
Royal Challengers Bangalore,Mumbai Indians,Sheikh Zayed Stadium,1619.6363636363635,1621.909090909091,0.1979283657338375,0.1929019418327149,1632.75,0.1787432411204579,3.0,3.0,32,14,18,14,19,0
